economy;economycode;regionwb;pop_adult;wpid_random;wgt;female;age;educ;inc_q;emp_in;fin2;fin3;fin4;fin5;fin6;fin7;fin8;fin9;fin10;fin11a;fin11b;fin11c;fin11d;fin11e;fin11f;fin11g;fin11h;fin14a;fin14b;fin14c;fin15;fin16;fin17a;fin17b;fin19;fin20;fin21;fin22a;fin22b;fin22c;fin24;fin25;fin26;fin27a;fin27b;fin27c1;fin27c2;fin28;fin29a;fin29b;fin29c1;fin29c2;fin30;fin31a;fin31b;fin31c;fin32;fin33;fin34a;fin34b;fin34c1;fin34c2;fin35;fin36;fin37;fin38;fin39a;fin39b;fin39c1;fin39c2;fin40;fin41;fin42;fin43a;fin43b;fin43c1;fin43c2;fin44;fin45;fin46;fin47a;fin47b;fin47c1;fin47c2;fin47c3;fin47c4;fin47c5;mobileowner;fin48;account_fin;account_mob;account;saved;borrowed;receive_wages;receive_transfers;receive_pension;receive_agriculture;pay_utilities;remittances;pay_onlne;pay_onlne_mobintbuy;pay_cash;pay_cash_mobintbuy
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;160425409;1,234667556;2;25;2;4;1;2;;;2;1;2;;1;1;;;;;;;;;2;2;;1;2;1;2;2;2;2;2;1;;2;;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;1;4;4;4;2;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;193183934;0,425097749;2;18;2;1;0;2;;;;;2;;;;2;1;2;2;2;1;2;2;2;2;;2;2;2;1;2;1;1;2;1;1;2;;2;;;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;140089881;0,492204556;2;40;2;3;1;1;1;2;1;1;2;;1;1;;;;;;;;;2;2;;2;2;1;2;2;1;2;2;1;;2;;1;2;1;;;2;;;;;2;;;;1;2;1;2;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;113978816;0,345633337;2;30;2;3;1;2;;;1;2;2;;1;1;;;;;;;;;1;1;1;2;1;1;2;2;2;2;2;2;;1;3;1;1;1;;;1;2;1;;;1;1;1;;1;2;2;1;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;1;1;1;1;0;0
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;183133222;0,371878548;1;51;1;3;1;2;;;;;2;;;;2;1;2;2;2;1;2;2;2;2;;1;2;2;1;2;2;2;2;2;2;1;5;1;2;1;;;1;2;1;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;1;1;1;0;2;4;4;2;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;113964504;0,674077927;1;25;2;4;0;1;1;2;1;1;1;1;1;2;;;;;;;;;2;1;1;2;2;1;2;2;2;2;2;2;;1;4;2;;;;;1;2;1;;;1;1;1;;1;2;1;2;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;1;1;1;1;0;0
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;179953726;1,011116891;1;26;2;3;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;1;3;2;;;;;1;2;1;;;1;2;1;;1;2;2;2;1;2;;;1;2;2;2;2;2;;;2;;;;;;;;;;;;;;;1;1;0;1;1;1;0;2;3;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;185381517;0,492204556;2;35;1;1;1;2;;;;;2;;;;1;1;1;1;2;1;2;2;2;2;;1;2;2;1;2;2;1;2;1;2;3;;2;;;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;1;1;1;1;4;4;4;2;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;130850715;0,337038964;1;32;2;4;1;1;1;2;2;2;2;;2;2;;;;;;;;;2;2;;1;1;1;1;2;2;2;2;2;1;1;1;2;;;;;2;;;;;2;;;;2;;;;;;;;3;2;;;;;;;1;2;1;;;2;;;;;;;;;;1;1;1;1;1;1;1;4;5;4;1;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;134353052;2,837298206;1;43;1;2;1;1;1;2;1;1;2;;2;1;;;;;;;;;2;2;;1;2;1;1;2;2;2;2;2;2;1;3;1;2;1;;;1;1;1;;;1;2;1;;1;1;1;2;;;1;2;1;1;1;2;;;1;1;1;1;2;;;1;1;;;;;;;;;1;1;1;0;1;1;0;1;1;1;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;149211530;0,329489464;1;38;1;3;1;1;1;2;1;1;2;;1;2;;;;;;;;;1;2;;1;1;1;1;2;2;2;2;2;2;1;3;1;2;1;;;1;1;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;1;1;;;;;;1;1;1;1;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;146092594;0,362564437;2;21;2;4;1;2;;;;;2;;;;2;1;2;2;2;1;2;1;2;2;;2;2;2;2;2;2;2;2;1;;2;;1;2;1;;;1;2;1;;;1;2;2;1;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;1;1;2;4;4;4;2;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;116882692;1,134926083;2;42;2;2;1;1;1;2;2;2;2;;1;1;;;;;;;;;2;2;;2;2;2;2;1;2;1;2;1;;2;;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;1;2;1;2;;;;;1;1;2;;;2;;;;;;;;;;1;1;1;1;1;1;1;4;1;4;1;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;180523498;0,681147327;2;50;2;1;1;2;;;;;2;;;;2;2;2;2;1;1;2;2;2;2;;2;2;2;2;2;1;2;2;2;;2;;2;;;;;2;;;;;1;2;2;1;3;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;1;1;5;4;4;4;2;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;190093005;0,757859027;2;35;2;5;0;1;1;2;1;1;2;;1;1;;;;;;;;;1;2;;2;2;2;3;1;2;2;1;1;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;1;2;1;2;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;1;4;1;4;2;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;125374618;0,674077927;1;32;2;4;1;2;;;2;2;2;;1;1;;;;;;;;;2;2;;1;1;2;1;2;2;2;2;2;2;1;1;1;2;1;;;1;2;1;;;1;2;1;;2;;;;;;;;2;2;;;;;;;1;2;1;;;1;2;;;;;;;;;1;1;1;1;1;1;0;4;4;4;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;169993963;0,617333778;2;28;2;3;1;1;1;1;1;1;2;;1;1;;;;;;;;;1;2;;1;1;1;1;2;1;1;2;2;1;1;4;2;;;;;1;1;1;;;1;1;1;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;1;4;4;4;2;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;113864723;1,087693312;2;18;2;3;1;2;;;;;2;;;;2;2;1;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;1;2;1;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;1;0;2;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;124856033;0,925045298;2;45;2;4;0;2;;;2;2;2;;2;2;;;;;;;;;2;2;;2;2;2;2;2;2;1;2;1;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;0;1;0;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;199751408;0,329489464;2;29;1;1;1;2;;;1;1;2;;1;1;;;;;;;;;2;2;;1;2;2;1;2;1;1;1;2;1;2;;1;2;1;;;1;2;1;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;1;2;2;2;2;;;;;;;;;;;1;1;1;1;1;1;1;2;4;4;3;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;178860790;0,537447064;1;44;2;2;1;1;1;1;1;1;2;;1;1;;;;;;;;;1;2;;1;2;1;1;2;2;2;2;2;1;1;3;1;1;1;;;1;1;1;;;1;2;1;;2;;;;;;;;2;2;;;;;;;1;2;1;;;2;;;;;;;;;;1;1;1;1;1;1;1;4;4;4;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;154964751;0,808966274;1;22;2;3;1;2;;;2;1;2;;1;2;;;;;;;;;2;2;;2;2;2;2;2;2;2;2;1;;2;;2;;;;;1;1;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;0;1;0;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;162564395;0,699907901;2;34;2;3;1;1;1;2;2;1;2;;1;1;;;;;;;;;2;2;;2;2;2;2;2;2;2;2;1;;1;3;1;2;1;;;1;2;1;;;1;2;2;2;1;2;1;2;;;2;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;2;3;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;143725690;0,364991373;1;26;2;4;1;2;;;2;2;2;;1;1;;;;;;;;;2;2;;2;2;2;2;2;2;2;2;1;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;1;1;1;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;179217231;0,378308694;2;38;2;4;1;2;;;1;1;2;;1;1;;;;;;;;;1;2;;2;2;2;2;2;2;2;2;2;;1;5;1;2;1;;;2;;;;;1;2;1;;2;;;;;;;;2;2;;;;;;;1;2;1;;;2;;;;;;;;;;1;1;1;1;1;0;0;4;4;4;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;167972862;2,935385593;2;16;1;2;0;2;;;;;2;;;;2;2;1;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;1;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;2;0;0;0;0;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;129132801;0,438509915;1;26;2;2;1;1;1;2;2;1;2;;2;2;;;;;;;;;2;2;;2;2;2;2;2;2;2;2;1;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;1;2;;;;1;1;1;0;1;1;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;124522204;0,764242107;1;25;2;4;1;2;;;;;2;;;;1;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;1;2;1;;;1;2;1;;;1;2;1;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;1;0;2;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;132849502;0,329489464;2;21;2;5;0;2;;;1;2;1;1;1;1;;;;;;;;;1;1;2;2;1;2;2;2;1;2;2;1;;2;;1;1;1;;;1;1;2;;;2;;;;2;;;;;;;;2;1;2;2;2;1;;;2;;;;;;;2;;;;;;;;1;1;1;0;1;1;1;4;4;1;4;4;1;0;0;1;1
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;157473629;0,729982747;1;30;3;5;1;1;1;2;1;1;2;;1;1;;;;;;;;;1;2;;1;2;1;2;2;2;2;2;2;;1;1;1;2;1;;;1;2;1;;;1;2;1;;1;1;1;2;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;0;1;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;128878326;0,855768984;1;27;2;4;1;1;1;2;2;1;1;2;1;1;;;;;;;;;2;2;;1;1;1;2;2;2;2;1;2;;2;;1;2;1;;;1;2;1;;;2;;;;1;2;1;2;;;1;1;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;135385646;0,691266675;2;25;2;1;0;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;1;2;2;2;2;2;2;2;;1;2;2;2;2;2;;;;;2;;;;1;2;2;2;2;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;1;0;3;4;4;4;4;4;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;206029454;0,329489464;2;23;2;3;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;1;;2;;2;;;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;0;0;1;1;4;4;4;2;4;2;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;139175661;0,533929633;1;23;3;5;0;1;1;1;1;1;2;;1;1;;;;;;;;;1;2;;1;2;2;2;2;2;2;1;2;;1;3;2;;;;;1;1;1;;;2;;;;1;1;1;2;;;1;1;1;2;1;2;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;153139840;1,50961319;1;32;2;4;1;1;1;1;1;1;1;1;1;1;;;;;;;;;1;1;2;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;;;2;;;;;1;1;1;;1;1;1;2;;;2;;2;1;1;1;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;1;4;1;1;0;0;1;1
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;115975604;0,764242107;1;26;2;2;1;2;;;2;1;2;;2;1;;;;;;;;;1;2;;2;2;2;2;2;2;2;2;1;;2;;1;2;1;;;1;1;1;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;0;1;2;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;197645666;0,329489464;1;22;2;3;1;2;;;1;2;1;1;1;1;;;;;;;;;2;1;2;1;1;2;2;1;2;1;1;2;;1;3;1;1;1;;;1;2;1;;;2;;;;2;;;;;;;;1;2;2;1;;;;;1;1;1;;;2;;;;;;;;;;1;1;1;1;1;1;1;4;1;4;1;4;1;0;0;1;1
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;122581199;0,407449369;2;27;1;4;1;1;1;2;2;2;2;;2;2;;;;;;;;;1;2;;1;2;2;1;2;2;2;2;1;1;1;3;1;2;1;;;1;2;1;;;1;2;1;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;2;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;127369600;0,74086717;2;23;2;3;1;2;;;1;1;2;;1;1;;;;;;;;;1;1;2;1;2;2;1;2;2;2;2;2;2;1;3;2;;;;;2;;;;;1;1;1;;1;2;2;1;;;1;1;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;0;1;4;4;4;1;5;0;0;1;1
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;203260774;0,329489464;2;26;2;4;1;2;;;;;2;;;;2;2;2;2;2;1;1;2;2;2;;1;1;2;1;2;1;1;1;1;2;2;;2;;;;;1;1;1;;;2;;;;1;2;2;2;2;2;;;1;2;2;2;2;2;;;2;;;;;;;;;;;;;;;1;1;0;1;1;1;1;3;3;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;160013297;0,431293689;2;20;1;2;1;2;;;;;2;;;;1;2;1;1;1;1;2;2;2;2;;1;2;2;1;2;2;1;2;1;1;2;;1;2;1;;;2;;;;;1;2;2;1;2;;;;;;;;2;2;;;;;;;1;2;1;;;2;;;;;;;;;;1;2;0;1;1;1;1;4;4;4;1;2;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;173970706;0,703384122;2;22;2;2;1;2;;;;;2;;;;2;2;1;2;2;2;2;2;2;2;;2;2;2;1;2;2;2;2;2;2;1;4;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;2;0;1;1;1;0;4;4;4;2;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;118136720;0,36278822;1;30;2;5;1;1;1;2;1;1;1;1;1;1;;;;;;;;;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;;;1;1;1;;;2;;;;1;2;1;1;;;1;1;1;2;2;2;2;2;;;1;1;2;;;2;;;;;;;;;;1;1;1;1;1;1;1;1;3;4;1;4;1;1;1;0;0
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;150088382;0,553543186;2;57;2;1;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;1;1;2;1;;2;;2;;;;;2;;;;;1;2;1;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;0;0;1;1;4;4;4;2;1;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;166200995;0,980191097;2;18;2;5;1;1;1;1;1;1;2;;1;1;;;;;;;;;1;1;2;1;1;1;2;2;1;1;1;1;;1;4;1;1;1;;;1;1;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;1;1;;;;;;1;1;1;1;1;1;1;4;4;4;4;4;1;0;0;1;1
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;166586499;2,219611705;2;25;1;2;1;2;;;;;2;;;;1;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;1;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;1;1;0;1;4;4;4;2;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;164717565;0,370614254;1;60;2;3;1;1;1;2;2;1;1;1;1;2;;;;;;;;;2;2;;1;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;1;2;2;2;1;2;;;2;1;1;2;;;;;2;;;;;;;;;;;;;;;1;1;1;0;1;1;1;2;4;1;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;162356209;2,484747834;2;45;1;1;0;2;;;;;2;;;;2;2;1;2;2;2;2;2;2;2;;2;2;2;2;2;1;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;1;0;0;0;0;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;133119101;2,935385593;2;50;1;2;1;2;;;;;2;;;;1;1;2;2;2;1;2;1;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;1;2;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;0;0;0;0;4;4;4;4;1;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;143439045;0,374003628;1;25;2;4;1;2;;;1;1;2;;2;2;;;;;;;;;2;2;;1;2;2;1;2;2;2;1;1;2;1;3;1;1;1;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;1;0;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;152994832;0,664497125;2;34;2;2;1;2;;;;;2;;;;1;2;2;2;2;1;2;2;2;2;;1;2;2;2;2;2;2;2;2;;2;;2;;;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;0;1;1;1;0;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;116810369;0,329489464;2;21;1;1;1;2;;;;;2;;;;2;1;2;2;2;1;1;2;2;2;;2;2;2;1;2;1;1;2;1;1;2;;2;;;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;0;1;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;208022200;1,662991273;2;53;1;1;1;2;;;2;2;2;;2;2;;;;;;;;;2;2;;2;2;2;1;2;2;2;2;1;1;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;0;1;1;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;177133888;2,403391596;2;40;1;3;1;2;;;;;2;;;;2;2;1;1;2;1;2;2;2;2;;2;2;2;1;2;2;2;2;2;1;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;1;;;2;;;;;;;;;;1;1;0;1;1;1;1;4;4;4;1;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;171291180;1,53607571;1;16;2;2;0;2;;;;;2;;;;2;2;1;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;1;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;2;0;0;0;0;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;178994440;0,329489464;2;34;1;1;1;2;;;;;2;;;;1;1;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;1;;2;;2;;;;;1;2;1;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;0;1;2;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;187620218;0,351692061;2;20;2;2;1;2;;;;;2;;;;2;2;2;2;2;2;2;2;2;2;;1;2;2;2;2;1;2;1;1;;2;;1;2;1;;;1;2;1;;;2;;;;1;2;2;1;;;2;;1;2;2;2;2;2;;;1;2;2;1;2;;;;;;;;;;;1;1;0;1;1;1;1;1;3;4;2;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;142076687;2,349505471;2;16;1;1;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;2;1;0;0;0;0;0;4;4;4;2;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;145455128;0,84806017;1;25;3;5;1;1;1;1;1;1;1;1;1;1;;;;;;;;;1;1;2;1;2;1;1;2;2;2;2;2;2;1;1;1;2;1;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;1;1;1;;;2;;;;;;;;;;1;1;1;1;1;1;1;4;4;4;1;4;1;0;0;1;1
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;147868125;0,356762801;1;24;2;2;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;1;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;1;0;2;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;135746669;0,378308694;2;39;2;4;1;2;;;;;2;;;;2;2;2;1;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;1;0;0;0;0;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;139732425;0,865968327;2;19;2;1;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;1;0;4;4;4;4;4;5;0;0;1;1
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;111278694;1,143304233;1;45;1;4;1;1;1;2;1;1;2;;1;1;;;;;;;;;1;2;;1;2;2;2;2;2;2;2;2;;1;1;1;2;1;;;1;1;1;;;2;;;;1;2;2;1;;;1;1;2;2;;;;;;;1;1;1;;;1;1;;;;;;;;;1;1;1;1;1;1;0;1;4;4;1;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;177911902;0,681539755;1;20;2;3;1;2;;;;;2;;;;2;1;1;1;2;1;2;1;1;2;;1;2;2;2;2;2;1;2;1;;1;1;1;2;1;;;1;2;1;;;1;2;1;;2;;;;;;;;2;2;;;;;;;1;2;1;;;2;;;;;;;;;;1;1;0;1;1;1;1;4;4;4;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;149966164;1,264502029;2;18;1;3;1;1;1;2;2;2;2;;2;2;;;;;;;;;2;2;;1;2;2;2;2;2;1;2;2;;2;;2;;;;;1;2;1;;;2;;;;1;2;2;2;2;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;2;1;1;1;1;1;1;3;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;178693452;1,659189253;2;19;2;5;1;2;;;1;2;2;;1;1;;;;;;;;;1;1;2;1;1;1;2;2;2;2;2;2;;1;1;1;1;1;;;1;1;1;;;2;;;;1;2;1;1;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;4;1;0;0;1;1
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;184518048;0,681539755;1;20;2;2;0;2;;;;;2;;;;1;1;1;1;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;1;;1;2;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;0;1;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;133160964;1,306921463;2;20;2;3;0;1;2;;;;2;;3;1;;;;;;;;;2;2;;2;2;2;1;1;2;2;2;1;1;2;;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;1;1;1;1;4;4;4;4;4;1;0;;0;
